,layer,feature,indirect_effect,prompt_str,response_str,node_type
126003,4,51,0.000571157899685204,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
265120,10,11680,0.0005710961413569748,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
126208,4,256,0.000570223550312221,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
24941,0,365,0.0005696326843462884,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
151727,5,431,0.0005695205763913691,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50283,1,363,0.0005693888524547219,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
177007,6,367,0.0005691007245332003,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
197913,7,20505,0.0005688061355613172,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
227914,8,586,0.0005686563672497869,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50381,1,461,0.0005676152650266886,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
250649,9,22553,0.0005673145642504096,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
100775,3,167,0.0005668856319971383,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
168340,6,16276,0.0005668587982654572,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
100868,3,260,0.0005660514580085874,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
126651,4,699,0.0005653232801705599,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227813,8,485,0.0005650406237691641,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227888,8,560,0.0005648495280183852,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
75682,2,418,0.0005642736214213073,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50249,1,329,0.0005636897403746843,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
49920,1,0,0.0005631068488582969,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
75823,2,559,0.0005630755331367254,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
202178,7,194,0.0005628099897876382,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50035,1,115,0.0005618480499833822,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
126348,4,396,0.0005613170797005296,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50686,1,766,0.0005607137572951615,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
125971,4,19,0.000559919630177319,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50077,1,157,0.0005596797564066947,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
202395,7,411,0.0005583446472883224,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50078,1,158,0.0005582042504101992,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50230,1,310,0.0005567502812482417,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
2122,0,2122,0.0005566600011661649,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
247414,9,19318,0.0005562631995417178,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
50337,1,417,0.0005562436999753118,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
111440,4,10064,0.0005556867690756917,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
100816,3,208,0.0005546134198084474,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50650,1,730,0.0005541475838981569,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
126265,4,313,0.0005526833701878786,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
303766,11,406,0.0005522636929526925,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
270750,10,17310,0.0005522359278984368,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
158177,6,6113,0.0005522075807675719,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
270483,10,17043,0.0005521553684957325,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
273247,10,19807,0.0005518586258403957,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
183688,7,6280,0.0005518067046068609,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
287067,11,8283,0.0005516694509424269,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
298788,11,20004,0.0005515794618986547,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
50652,1,732,0.0005514016374945641,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
75813,2,549,0.0005510394694283605,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
253214,9,542,0.0005485336296260357,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
206866,8,4114,0.0005480815889313817,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
207339,8,4587,0.0005477365921251476,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
166618,6,14554,0.0005474063800647855,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
113018,4,11642,0.0005472951452247798,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
50675,1,755,0.0005461795954033732,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
170609,6,18545,0.0005454291240312159,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
75422,2,158,0.0005446962895803154,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
75793,2,529,0.0005444435519166291,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
24984,0,408,0.0005444239359349012,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50361,1,441,0.0005435581551864743,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
151550,5,254,0.000542593072168529,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
151720,5,424,0.0005409251898527145,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
281673,11,2889,0.0005404537077993155,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
50211,1,291,0.0005401456146501005,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50075,1,155,0.0005394092877395451,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
177138,6,498,0.0005392319289967418,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
303948,11,588,0.0005388460122048855,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50507,1,587,0.0005383497918955982,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
75356,2,92,0.0005380728398449719,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
126625,4,673,0.0005372763844206929,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227834,8,506,0.0005370034486986697,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
100778,3,170,0.0005365394754335284,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
104943,4,3567,0.0005357420886866748,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
151325,5,29,0.0005342275835573673,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50435,1,515,0.0005341639625839889,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
270735,10,17295,0.0005340169300325215,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
227350,8,22,0.0005335089517757297,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50398,1,478,0.0005332616856321692,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
279891,11,1107,0.000533229555003345,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
177172,6,532,0.0005331908469088376,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
126346,4,394,0.0005328349652700126,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
24634,0,58,0.0005322122015058994,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
101083,3,475,0.0005317246541380882,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50685,1,765,0.000530954624991864,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
151385,5,89,0.0005306651582941413,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50553,1,633,0.0005301448982208967,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
220117,8,17365,0.00052988639799878,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
304065,11,705,0.0005296344170346856,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227410,8,82,0.000529341516084969,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
75567,2,303,0.0005290737608447671,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
294418,11,15634,0.0005288232350721955,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
75330,2,66,0.0005281750927679241,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50159,1,239,0.0005275679868645966,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
24625,0,49,0.000527511234395206,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
77645,3,1613,0.0005274815484881401,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
100802,3,194,0.0005273284623399377,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
252898,9,226,0.0005272788112051785,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
101023,3,415,0.0005271392874419689,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
184728,7,7320,0.0005269120447337627,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
50093,1,173,0.0005267455126158893,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
24864,0,288,0.0005266256630420685,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
75804,2,540,0.0005257019656710327,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
253150,9,478,0.0005252112168818712,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
50112,1,192,0.0005251062684692442,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
75751,2,487,0.0005234976997599006,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
126284,4,332,0.0005228616064414382,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
221394,8,18642,0.000522645132150501,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
